date,Apple,Apricot,Artichoke,Asparagus,Avocado,Banana,Bean Sprouts,Beans,Beets,Blackberries,Blueberries,Bok Choy,Boysenberries,Broccoli,Brussels Sprouts,Cabbage,Cantaloupe,Carambola,Carrots,Cauliflower,Celery,Chayote,Cherimoya,Cherries,Coconuts,Collard Greens,Corn,Cranberries,Cucumber,Dates,Eggplant,Endive,Feijoa,Fennel,Figs,Garlic,Gooseberries,Grapefruit,Grapes,Green Beans,Green Onions,Greens,Guava,Honeydew Melon,Iceberg Lettuce,Jerusalem Artichoke,Jicama,Kale,Kohlrabi,Kumquat,Leeks,Lemons,Lettuce,Lima Beans,Limes,Longan,Loquat,Lychee,Malanga,Mangos,Mushrooms,Napa,Okra,Onion,Oranges,Papayas,Parsnip,Passion Fruit,Peaches,Pears,Peas,Peppers,Persimmons,Pineapple,Plantains,Plums,Pomegranate,Potatoes,Prickly Pear,Prunes,Pummelo,Pumpkin,Quince,Radicchio,Radishes,Raisins,Raspberries,Red Cabbage,Rhubarb,Romaine Lettuce,Rutabaga,Shallots,Spinach,Sprouts,Squash,Strawberries,String Beans,Sweet Potato,Tangelo,Tangerines,Tomatillo,Tomato,Turnip,Watercress,Watermelon,Yams,Yellow Squash,Cassava
2014-09-01,45,0,8,16,40,37,0,11,0,0,8,24,0,42,0,32,41,9,9,0,27,0,2,8,0,0,18,15,10,0,12,0,0,23,15,8,0,14,7,0,0,12,68,38,0,0,20,13,7,10,0,0,14,0,0,20,0,5,0,23,14,0,32,13,13,0,30,12,0,24,0,12,0,5,58,16,20,33,79,14,0,26,0,0,0,8,30,33,0,0,0,0,14,7,34,12,0,0,0,45,0,19,14,0,45,13,0,34
2014-10-01,41,0,27,0,26,47,0,21,36,0,15,22,0,26,35,0,0,17,9,23,50,0,7,15,0,0,8,21,6,0,14,0,19,22,28,7,0,7,7,29,0,8,94,35,0,0,0,31,7,9,0,3,21,0,0,0,0,4,0,0,9,0,29,7,6,0,28,11,12,34,17,0,40,5,0,23,0,31,0,13,0,68,0,0,0,14,0,30,34,0,9,0,17,7,38,6,0,13,14,34,0,16,9,0,30,12,49,0
2014-11-01,34,23,12,0,27,53,47,18,18,0,0,22,0,26,36,18,13,0,9,0,25,0,3,8,0,52,0,28,6,13,7,0,0,0,0,11,0,7,7,0,0,15,77,35,28,17,0,19,0,9,38,3,13,0,41,18,11,18,0,0,6,0,29,17,6,0,28,8,0,0,9,14,0,12,0,0,18,22,0,0,0,27,0,8,0,7,0,0,35,13,0,0,26,7,34,10,0,21,0,25,0,20,19,14,33,0,0,0
2014-12-01,43,0,18,7,15,52,0,21,0,0,7,22,0,33,0,23,12,11,0,0,62,0,3,0,0,0,8,0,12,0,7,0,19,21,13,29,0,13,6,0,0,7,65,0,0,16,0,31,0,14,0,3,6,39,0,35,0,13,0,21,14,0,29,8,0,18,27,13,0,0,6,0,39,16,0,15,18,32,0,13,0,12,0,16,0,7,0,30,0,0,9,0,19,13,18,7,0,16,13,74,0,17,12,14,26,12,48,0
2015-01-01,35,7,19,10,19,52,41,25,24,22,0,30,93,38,0,11,0,10,11,30,22,79,4,10,0,0,11,24,8,0,18,35,35,19,0,7,0,6,8,26,0,0,68,0,0,15,0,33,6,8,0,6,8,0,36,16,0,16,0,19,11,0,0,6,8,0,25,11,0,40,12,16,0,17,0,0,0,49,0,12,0,9,22,11,0,6,25,0,0,17,0,0,19,12,15,7,11,26,12,33,0,17,6,12,27,0,0,28
2015-02-01,22,7,11,15,26,56,0,34,35,0,7,43,0,41,0,23,12,11,8,0,24,0,2,0,0,0,11,0,9,12,10,0,0,21,20,18,0,13,19,0,0,7,61,0,0,16,0,61,0,18,0,0,18,0,59,18,0,11,0,0,6,0,0,4,12,0,54,16,0,22,10,7,0,9,0,7,35,36,0,13,0,14,25,12,0,9,27,0,0,12,0,0,37,10,15,4,0,20,0,0,0,13,6,13,20,0,0,0
2015-03-01,35,0,7,7,19,68,0,16,16,22,0,20,0,34,0,11,0,15,11,21,23,81,3,7,0,0,15,12,14,0,23,0,35,19,21,10,0,9,18,0,0,7,60,0,25,0,0,0,8,8,0,0,17,0,0,24,10,12,0,19,9,0,26,8,8,0,0,7,0,0,8,6,0,17,0,7,0,36,0,12,0,7,0,6,0,6,25,27,0,0,0,0,50,12,13,13,0,34,0,23,0,26,6,12,35,0,0,29
2015-04-01,29,18,14,11,23,63,0,7,17,0,14,0,0,36,0,0,12,12,8,43,24,85,3,7,0,0,16,19,6,0,13,37,0,21,13,7,0,13,9,0,0,7,63,33,0,0,0,18,0,20,36,3,18,0,0,17,0,13,0,0,6,0,55,6,6,0,40,9,0,21,13,7,0,9,0,7,0,31,0,25,0,5,24,8,0,13,0,28,33,0,9,97,24,13,18,8,0,28,0,0,0,25,6,26,42,0,0,0
2015-05-01,28,0,7,25,30,73,0,10,16,23,7,41,0,16,33,0,0,0,8,21,46,0,1,17,0,0,24,13,9,35,10,36,18,0,26,11,0,6,8,27,0,7,29,32,0,0,0,35,6,26,0,3,15,0,0,0,0,10,0,0,12,0,0,4,8,0,0,10,12,21,6,0,37,17,49,0,0,29,0,0,0,8,0,6,0,7,39,0,65,0,9,0,18,12,8,6,0,17,0,23,0,16,8,0,39,0,0,0
2015-06-01,27,7,14,7,31,66,0,21,52,0,0,29,0,17,0,0,29,8,0,22,25,0,2,7,0,100,17,20,9,0,11,38,19,21,0,11,0,13,6,29,0,7,58,0,0,16,0,12,6,18,37,0,18,0,0,35,0,9,0,0,0,41,29,8,6,0,0,21,12,0,6,7,0,16,0,0,18,28,0,13,0,6,0,6,6,7,0,0,34,12,9,100,37,6,8,14,0,25,0,24,0,21,12,0,87,0,0,0
2015-07-01,25,7,14,11,31,86,0,14,0,24,11,0,0,38,0,12,12,8,0,23,0,0,2,7,0,0,13,20,10,0,16,0,0,0,14,0,0,10,6,44,0,11,62,0,0,0,0,0,10,9,0,6,12,0,40,36,11,11,0,0,6,0,29,18,6,0,28,27,12,22,11,7,0,12,0,0,18,43,0,0,0,8,25,9,6,7,28,0,0,0,18,0,38,10,12,8,12,12,0,0,0,19,12,41,100,0,48,0
2015-08-01,32,8,14,7,31,76,0,17,18,24,7,22,0,21,0,12,29,8,8,45,25,0,2,7,0,0,8,14,19,13,13,0,19,21,23,7,8,0,16,29,0,7,45,34,28,0,18,12,10,23,0,0,9,0,0,18,0,9,0,0,0,0,29,12,9,0,28,12,0,0,13,7,0,14,0,0,18,26,0,0,0,11,25,12,6,12,0,0,0,13,9,0,25,0,23,8,12,19,0,0,0,23,12,14,59,12,0,0
2015-09-01,40,11,14,7,20,80,0,23,22,0,0,21,0,24,0,0,23,8,16,43,0,0,2,7,0,0,16,26,0,0,8,37,18,0,19,9,0,0,12,27,0,14,62,32,0,0,0,29,0,31,0,3,12,37,0,17,0,6,0,20,10,0,0,4,8,0,26,16,12,21,6,0,0,9,0,14,17,27,0,12,0,28,0,15,0,7,0,0,0,0,9,0,12,6,21,8,0,18,0,0,0,14,10,0,39,0,0,0
2015-10-01,43,37,9,0,16,95,0,12,21,0,13,19,0,26,31,16,11,15,15,40,22,78,1,10,0,46,15,30,8,0,15,35,0,0,24,13,7,9,12,26,0,0,74,0,0,15,0,16,11,12,0,0,11,0,0,0,0,8,0,0,15,0,0,12,11,0,49,17,11,39,0,13,36,12,0,7,16,43,0,0,0,78,0,11,0,12,0,0,31,0,0,0,30,23,38,6,0,26,0,22,0,19,15,12,42,0,0,0
2015-11-01,39,13,21,7,30,100,0,30,15,0,7,19,0,33,0,15,11,7,10,0,44,0,2,10,0,0,11,18,5,0,6,0,17,18,0,6,0,9,6,0,0,13,57,0,24,0,15,32,0,13,33,0,13,0,0,16,0,11,0,19,11,0,0,5,13,0,40,19,11,19,9,6,35,36,0,13,16,34,0,0,0,26,0,11,0,9,48,26,0,0,8,0,29,9,30,9,0,18,0,44,0,13,5,0,46,10,0,0
2015-12-01,22,17,19,7,31,87,0,19,16,0,20,20,0,39,47,10,11,7,8,20,67,0,4,7,0,0,7,16,8,11,10,0,17,0,18,17,0,29,12,0,0,7,86,0,25,0,0,22,14,22,0,0,11,0,0,16,0,4,0,0,6,0,0,9,14,0,0,19,0,78,18,6,0,23,0,7,16,37,0,12,0,8,22,8,6,10,0,0,0,0,8,0,28,23,47,6,0,26,12,22,0,6,11,0,26,10,0,0
2016-01-01,25,7,32,13,14,78,0,12,31,0,6,19,0,29,0,30,11,12,11,20,44,0,3,6,0,0,15,12,13,0,15,0,0,0,12,13,0,8,6,26,0,16,48,30,0,0,16,11,0,13,0,0,16,0,0,16,9,8,0,0,7,36,0,15,5,0,0,20,0,0,11,6,0,27,0,0,0,42,0,11,0,8,0,11,0,9,0,0,0,0,16,0,38,11,7,4,0,32,24,22,0,9,11,12,59,0,0,0
2016-02-01,37,7,7,7,19,76,0,51,16,0,14,71,0,23,0,43,0,8,8,0,23,0,2,7,0,0,15,12,17,0,14,0,18,20,21,13,0,12,6,27,0,7,66,0,0,15,0,28,0,8,0,0,11,0,37,16,0,8,0,0,9,0,27,13,8,0,100,14,0,20,15,10,0,15,0,7,25,40,0,12,0,12,0,17,0,13,0,0,32,0,9,0,46,6,23,10,0,11,13,23,0,28,11,13,27,0,0,0
2016-03-01,28,0,6,0,18,93,0,30,31,21,7,19,0,26,31,15,0,7,7,20,54,0,1,0,0,0,17,12,5,0,12,0,17,55,16,13,0,11,6,51,0,7,69,0,0,0,15,22,6,11,33,6,11,0,0,16,0,8,0,19,13,0,25,11,11,0,24,11,0,19,13,0,0,12,46,13,46,36,0,11,0,10,22,13,5,10,0,26,0,11,0,0,29,9,18,4,0,18,0,22,0,13,9,12,36,0,41,0
2016-04-01,27,0,18,14,32,84,41,29,0,0,0,21,0,39,33,16,23,8,8,0,23,0,3,7,0,0,0,13,13,12,13,0,0,20,0,17,7,12,8,0,0,10,38,0,26,23,17,34,12,11,0,3,13,0,0,0,10,4,0,0,9,0,0,7,11,0,26,18,0,0,18,7,37,28,49,0,17,35,0,0,0,12,23,13,6,6,0,0,96,0,0,0,31,9,6,13,0,17,0,23,0,12,14,0,66,11,0,0
2016-05-01,24,7,18,26,33,70,0,20,28,0,7,21,0,36,34,17,23,8,8,21,0,0,2,7,0,0,12,13,12,0,15,37,0,40,0,7,0,6,9,28,100,7,36,32,26,0,0,17,6,17,0,0,16,0,0,0,0,0,0,20,23,0,27,5,6,0,52,13,0,0,14,7,0,24,100,7,0,33,0,0,0,10,24,10,0,11,52,28,49,12,0,0,32,19,21,13,12,23,0,23,0,20,9,13,69,0,45,0
2016-06-01,26,7,7,7,27,68,44,27,0,23,0,32,100,30,0,11,24,8,0,44,24,85,0,14,0,0,8,20,15,0,10,0,0,0,26,7,7,25,6,0,0,11,50,33,27,0,0,36,12,9,0,6,18,38,0,81,0,17,0,21,12,0,0,6,12,0,0,21,12,21,8,14,38,27,51,11,17,27,0,0,0,12,0,16,0,7,27,0,67,0,0,0,20,6,10,4,0,12,0,24,0,13,12,13,83,0,46,0
2016-07-01,28,8,11,0,40,58,0,14,18,25,16,69,0,22,0,18,13,9,9,23,26,0,3,12,0,0,9,0,19,13,28,0,20,33,14,15,0,20,9,0,0,0,75,36,0,0,0,26,0,9,0,0,13,0,0,19,0,5,0,22,10,0,30,6,13,0,29,19,0,23,7,22,0,15,0,8,0,14,0,13,0,5,0,6,6,10,43,0,0,0,10,0,39,10,28,9,0,26,0,0,0,13,13,0,64,0,0,0
2016-08-01,37,8,13,8,17,67,0,11,19,26,0,0,0,22,0,12,13,18,0,24,0,0,0,0,0,0,9,44,7,0,12,41,34,23,15,0,0,7,7,0,0,8,44,0,0,18,19,26,0,0,0,4,13,0,0,19,0,14,0,0,16,0,0,6,7,0,29,8,0,71,0,8,0,10,0,8,0,28,0,14,0,17,27,7,0,12,0,32,0,0,0,0,27,7,18,4,0,22,15,0,0,14,13,0,38,0,0,0
2016-09-01,44,8,19,8,32,70,0,29,18,25,8,23,0,35,0,12,13,9,18,58,26,0,3,8,0,0,9,21,20,0,16,0,0,0,14,15,0,7,7,0,0,12,57,0,29,0,0,19,14,14,39,3,17,0,42,19,0,7,0,0,19,0,0,5,0,0,58,19,0,46,14,15,0,39,0,8,19,39,0,13,24,42,0,6,0,7,29,0,0,13,10,0,46,7,30,4,0,19,0,0,0,16,17,0,21,0,0,0
2016-10-01,59,0,14,7,23,60,42,20,17,0,0,42,0,36,0,17,0,16,8,21,23,0,5,0,0,0,11,13,18,12,17,37,27,20,13,17,0,6,12,41,0,7,36,0,0,0,0,12,0,17,0,3,24,0,0,17,0,4,0,0,10,0,27,6,6,0,0,13,0,42,12,13,0,100,0,14,17,39,0,12,0,67,47,12,6,0,0,0,0,24,9,96,28,19,27,4,0,35,0,0,0,18,15,13,17,0,0,0
2016-11-01,45,7,7,21,36,62,0,20,0,22,7,34,0,23,33,22,0,8,20,0,23,0,2,0,0,0,12,19,11,0,16,0,18,20,0,14,0,15,12,54,97,0,55,0,0,15,0,11,6,8,35,3,8,0,0,17,0,4,61,0,6,38,0,8,17,0,43,26,0,0,12,13,37,43,0,21,33,32,0,12,0,27,23,6,0,6,26,27,0,0,0,0,16,6,11,8,0,23,13,35,0,18,6,0,30,0,0,0
2016-12-01,40,7,18,14,32,58,0,32,24,0,0,30,0,31,0,32,11,8,23,0,23,0,4,10,0,46,8,12,6,0,12,36,18,20,0,17,0,18,6,0,0,14,72,0,0,15,16,11,0,25,0,0,8,0,0,33,0,6,0,39,11,0,27,8,8,0,25,12,11,40,6,7,0,34,0,0,16,42,0,12,0,10,30,14,6,13,25,0,0,0,9,93,35,9,30,4,0,19,0,23,0,16,13,12,38,11,43,29
2017-01-01,38,0,15,9,35,57,0,23,15,0,6,37,0,39,60,15,21,7,7,0,42,0,3,6,0,0,0,11,16,0,11,33,16,45,0,18,0,7,6,0,0,0,66,0,0,0,15,21,11,15,31,3,16,0,68,30,0,11,0,18,5,0,36,17,18,0,46,17,0,19,7,12,0,23,0,6,30,47,0,11,19,9,0,9,0,10,0,49,0,11,8,0,21,14,31,5,0,21,0,0,0,27,7,11,52,10,0,27
2017-02-01,27,14,10,7,35,54,0,13,40,0,7,27,0,27,0,21,17,8,11,20,23,0,2,0,0,0,15,12,11,0,12,0,35,19,12,24,7,12,6,27,0,7,44,31,25,0,0,22,6,8,34,3,15,0,0,33,0,12,0,0,11,38,0,9,11,0,25,17,11,0,14,6,36,23,0,7,16,47,66,12,0,22,23,11,0,15,25,27,31,23,0,0,30,6,37,4,0,11,0,45,46,16,8,12,19,0,0,0
2017-03-01,38,9,8,0,34,73,0,28,14,0,6,54,0,48,29,33,0,7,9,46,51,0,1,12,0,0,17,22,22,10,19,0,31,35,22,12,0,5,8,0,0,9,50,0,23,0,0,35,0,7,0,3,17,0,0,15,8,4,0,0,8,0,24,11,12,0,45,27,0,36,18,14,0,30,0,12,15,46,0,0,0,9,0,8,5,14,0,24,0,0,0,0,38,11,15,10,0,20,11,20,0,26,10,33,38,10,39,0
2017-04-01,31,13,13,10,34,88,0,12,16,21,13,39,0,30,31,10,11,0,8,40,22,0,2,6,0,0,15,24,7,11,16,34,17,0,12,10,0,6,8,51,0,7,40,0,0,14,0,16,0,13,0,3,22,34,35,16,0,10,0,0,11,0,0,3,5,0,49,23,0,19,21,6,0,18,0,10,31,37,0,0,0,8,22,11,5,9,0,0,0,0,0,0,19,6,9,4,0,22,0,0,0,17,5,12,54,0,0,0
2017-05-01,38,7,6,20,31,63,0,22,16,21,0,26,0,56,0,16,15,0,7,20,22,0,1,13,0,45,7,12,5,11,16,35,0,19,18,16,0,6,10,26,0,7,64,30,0,0,0,22,6,11,0,3,14,0,0,32,0,8,0,19,9,0,26,9,5,0,37,27,0,0,9,6,0,17,0,7,16,35,0,0,0,11,22,11,5,18,25,0,30,11,0,0,34,6,8,20,0,11,0,22,0,15,11,36,50,0,0,0
2017-06-01,29,11,21,18,52,52,0,36,25,0,7,20,0,54,0,22,0,16,8,53,23,0,2,10,0,0,20,13,12,0,13,37,18,0,13,14,0,9,6,28,0,18,49,33,0,0,0,23,12,11,0,3,12,0,38,17,0,4,0,0,6,0,27,7,10,0,39,20,12,21,14,7,0,24,0,0,17,43,0,12,0,10,23,12,0,7,26,0,0,0,9,0,32,12,14,10,0,23,0,23,0,16,18,13,78,0,0,0
2017-07-01,47,22,7,7,43,58,0,7,25,23,14,31,0,36,0,17,12,12,0,43,48,0,2,18,0,49,8,26,10,0,19,0,18,20,13,12,0,12,0,28,0,18,36,0,0,0,0,24,0,9,0,0,14,38,0,52,0,16,0,0,6,0,56,4,12,0,26,26,0,0,6,10,0,20,0,11,0,27,0,0,0,15,24,12,0,15,26,0,0,12,0,0,16,13,14,8,0,29,0,0,0,19,18,0,76,0,45,0
2017-08-01,28,14,13,0,35,59,0,35,0,29,7,20,0,46,0,21,23,8,10,31,0,0,1,13,0,46,8,25,15,11,20,36,26,0,13,20,0,9,12,40,0,14,53,0,25,0,0,17,0,12,0,0,17,0,0,16,0,8,0,0,8,0,35,5,7,0,33,22,34,0,12,6,0,23,0,7,0,42,66,18,21,14,23,8,0,8,25,0,0,12,0,0,34,6,17,4,0,11,0,34,0,30,8,12,88,0,0,0
2017-09-01,36,0,13,0,25,55,41,16,48,0,13,20,0,34,31,10,11,15,8,0,45,0,1,7,0,0,11,12,11,11,10,0,26,0,31,6,0,10,15,52,0,13,53,0,0,0,16,44,6,25,0,0,9,0,0,16,0,16,0,0,11,0,0,5,6,0,25,29,0,0,12,6,0,29,0,0,0,47,0,0,0,27,0,8,0,16,25,27,31,11,8,0,15,15,42,6,0,22,0,0,0,17,6,12,29,10,0,0
2017-10-01,38,6,15,6,30,77,0,32,15,0,0,27,0,21,0,19,10,14,10,47,21,0,41,12,0,0,7,11,15,0,15,0,16,27,0,18,0,11,5,48,0,9,40,0,0,14,0,26,5,15,0,3,10,0,67,15,0,7,0,0,10,0,36,8,10,0,57,13,10,18,11,0,0,41,0,6,15,34,0,0,0,71,21,8,0,11,23,0,0,0,0,0,28,8,36,14,0,26,11,21,0,16,10,11,42,0,39,26
2017-11-01,39,6,14,6,37,79,0,17,44,0,0,18,0,35,0,29,0,7,9,0,31,0,54,6,0,0,10,19,5,0,22,32,37,44,0,14,0,8,11,0,0,12,28,0,0,13,0,36,5,15,31,0,12,32,33,15,9,5,0,17,9,34,64,9,10,14,23,22,0,0,19,12,0,19,0,0,0,61,0,21,0,29,0,12,5,13,23,24,28,10,0,83,36,32,34,5,0,15,11,31,0,20,17,0,22,0,39,26
2017-12-01,35,0,25,0,29,73,0,18,22,21,6,28,0,35,0,10,21,0,7,38,21,0,21,9,0,0,14,11,16,0,11,0,16,27,12,0,0,8,6,25,0,6,49,0,0,14,0,26,8,15,0,0,14,0,34,35,0,13,0,0,5,0,73,14,10,0,31,17,21,28,7,6,0,24,0,9,23,53,0,11,0,15,21,7,0,12,0,25,0,11,0,0,21,11,23,4,0,24,0,42,42,11,11,0,20,0,40,27
2018-01-01,32,0,14,6,29,53,0,35,14,19,0,39,0,39,27,36,14,6,13,52,19,0,3,0,0,0,6,42,8,0,17,0,15,16,11,13,0,18,15,45,0,12,37,0,0,0,0,9,0,17,0,0,11,0,0,14,8,10,0,16,12,0,22,7,5,0,32,19,19,17,15,5,0,14,0,9,0,32,0,0,0,10,29,11,0,5,0,0,53,10,7,0,39,15,24,0,0,22,0,57,0,13,5,0,23,0,36,49
2018-02-01,37,0,12,0,47,59,0,15,30,0,6,75,88,57,0,15,0,7,9,48,21,0,4,6,0,0,7,17,5,11,6,33,16,36,12,14,0,11,6,0,0,6,38,0,23,0,0,11,0,19,0,0,14,0,0,0,9,9,0,0,7,0,25,3,8,0,35,10,11,28,11,18,0,16,0,6,15,39,0,11,0,11,21,8,5,6,0,25,0,0,0,0,14,22,16,6,0,31,12,21,0,27,11,11,50,0,0,40
2018-03-01,39,6,13,12,38,60,35,30,14,0,0,23,0,29,0,9,10,16,13,18,19,0,2,0,0,79,13,16,11,10,14,0,45,17,11,9,0,10,8,0,0,6,38,0,0,0,0,29,5,24,29,0,13,31,0,0,0,3,0,0,5,0,23,4,14,0,50,12,10,52,10,6,0,18,0,6,0,48,0,20,0,12,0,10,0,9,0,0,54,20,7,0,36,5,24,4,0,38,11,0,0,15,10,21,32,0,0,0
2018-04-01,41,0,10,10,32,66,0,18,15,0,6,19,0,46,0,15,10,7,28,19,63,0,4,0,0,0,11,29,7,0,15,0,32,18,15,6,6,8,11,0,0,6,64,0,0,28,0,10,9,23,0,3,23,0,0,30,9,9,0,0,5,0,24,5,10,0,31,19,10,19,8,6,0,28,0,6,15,48,0,0,0,15,0,5,8,10,23,0,0,0,8,0,32,8,16,14,0,17,0,21,42,22,10,11,60,0,0,0
2018-05-01,26,6,14,27,26,64,0,23,15,0,0,72,0,47,0,10,10,7,10,19,0,0,6,9,0,0,7,19,12,0,11,0,16,0,11,20,0,0,11,36,0,9,54,0,0,0,0,31,5,8,31,0,22,0,0,0,0,5,0,0,8,0,24,9,5,0,46,23,0,18,14,15,0,17,0,0,22,32,0,0,0,9,0,10,5,9,46,25,28,10,8,0,35,0,13,11,0,24,23,0,0,27,7,17,83,0,78,0
2018-06-01,30,13,12,12,23,63,0,14,15,0,19,18,0,28,0,10,14,7,7,19,20,73,1,31,0,0,14,33,14,0,11,0,32,0,11,12,6,5,7,0,0,15,31,0,23,14,0,10,5,18,47,3,18,0,0,30,0,5,0,0,9,34,24,8,8,0,0,29,0,0,11,18,32,14,0,6,15,27,0,0,0,11,0,13,5,14,23,0,71,0,8,0,17,5,18,12,10,21,0,41,0,12,8,0,68,0,0,0
2018-07-01,42,6,12,6,52,57,0,17,22,0,18,18,0,17,0,19,30,10,0,55,21,0,3,15,0,0,10,17,14,0,18,0,16,17,11,9,0,11,13,48,0,12,25,56,23,0,0,30,5,15,0,0,12,0,33,15,0,18,0,0,7,34,24,8,10,0,0,24,10,18,8,18,0,17,0,6,29,34,0,0,0,8,20,8,5,9,23,0,28,0,8,0,21,0,12,6,10,20,0,0,41,23,5,11,89,0,0,0
2018-08-01,31,6,18,6,29,59,38,29,19,0,6,18,0,24,0,39,20,10,7,19,20,0,1,6,0,0,7,11,9,0,11,0,32,71,0,12,0,11,14,24,0,10,37,0,23,0,0,26,5,19,0,3,26,32,33,30,9,4,0,0,10,0,24,10,5,0,23,22,10,0,8,15,0,15,0,12,30,40,59,11,0,20,21,15,5,15,23,25,28,10,0,0,21,8,22,8,0,27,0,20,0,23,15,0,83,0,52,26
2018-09-01,58,0,8,6,29,50,0,41,15,0,6,0,0,32,0,20,11,7,11,29,21,0,3,0,0,0,11,23,10,0,20,0,16,36,23,8,0,9,13,37,89,6,53,0,0,0,0,10,11,15,0,0,21,33,34,23,0,15,0,18,8,0,25,7,8,0,35,31,10,28,9,18,0,16,0,13,15,42,0,0,0,42,0,5,0,6,0,25,29,0,0,0,36,8,23,4,0,45,0,0,0,44,5,11,67,0,40,0
2018-10-01,49,6,9,9,31,57,37,22,19,19,6,35,0,51,57,38,10,7,14,18,20,71,16,18,0,0,7,11,5,0,24,0,15,34,16,6,0,5,9,23,84,12,39,0,0,0,0,15,10,17,0,0,17,0,32,14,0,12,0,0,7,33,23,7,5,0,37,23,0,0,8,17,32,17,0,6,14,46,0,10,0,100,0,5,0,28,0,0,0,0,0,0,20,24,37,4,0,55,0,0,0,68,10,11,36,0,0,25
2018-11-01,47,6,10,6,20,56,37,22,14,0,0,53,0,20,0,24,15,7,0,36,20,0,100,9,0,0,13,11,5,20,11,31,26,17,33,9,0,9,11,0,0,12,39,0,0,0,0,20,5,10,30,3,27,0,65,0,0,4,0,0,12,0,0,6,7,0,44,21,10,27,11,6,0,26,0,18,0,40,0,0,0,39,40,10,5,7,0,24,28,10,7,0,20,16,17,7,0,20,0,20,0,28,12,22,35,9,38,51
2018-12-01,43,6,9,24,26,55,36,17,14,20,0,27,0,38,29,10,10,0,14,28,20,0,88,6,0,0,7,26,10,0,17,32,32,18,23,16,0,11,8,24,87,6,59,28,23,0,15,20,5,19,0,3,14,32,100,29,0,7,0,0,10,0,32,4,5,0,57,24,10,18,13,18,0,27,43,12,15,30,59,11,0,10,20,15,5,6,0,24,0,10,8,0,16,24,20,3,10,24,0,0,0,23,5,17,19,0,0,0
