date,Alfalfa Sprouts,Apple,Apricot,Artichoke,Asparagus,Atemoya,Avocado,Bamboo Shoots,Banana,Bean Sprouts,Beans,Beets,Bell Peppers,Bitter Melon,Blackberries,Blueberries,Bok Choy,Broccoli,Brussels Sprouts,Cabbage,Cactus Pear,Cantaloupe,Carambola,Carrots,Cauliflower,Celery,Chayote,Cherimoya,Cherries,Coconuts,Collard Greens,Corn,Cranberries,Cucumber,Dates,Eggplant,Endive,Escarole,Feijoa,Fennel,Figs,Garlic,Gooseberries,Grapefruit,Grapes,Green Beans,Green Onions,Greens,Guava,Hominy,Honeydew Melon,Iceberg Lettuce,Jicama,Kale,Kiwifruit,Kohlrabi,Kumquat,Leeks,Lemons,Lettuce,Lima Beans,Limes,Longan,Loquat,Lychee,Malanga,Mangos,Mulberries,Mushrooms,Napa,Nectarines,Okra,Onion,Oranges,Papayas,Parsnip,Passion Fruit,Peaches,Pears,Peas,Peppers,Persimmons,Pineapple,Plantains,Plums,Pomegranate,Potatoes,Prickly Pear,Prunes,Pummelo,Pumpkin,Quince,Radicchio,Radishes,Raisins,Raspberries,Red Cabbage,Rhubarb,Romaine Lettuce,Rutabaga,Shallots,Snow Peas,Spinach,Sprouts,Squash,Strawberries,String Beans,Sweet Potato,Tangelo,Tangerines,Tomatillo,Tomato,Turnip,Water Chestnuts,Watercress,Watermelon,Yams,Yellow Squash,Cassava,Zucchini Squash
2013-08-01,13,55,2,4,12,0,27,0,56,6,22,12,6,7,9,13,31,18,3,5,0,13,0,19,6,17,4,5,7,5,0,26,7,12,2,20,4,4,0,3,12,26,0,7,12,10,0,12,20,0,0,4,11,44,0,0,3,3,7,26,3,6,9,14,9,0,3,0,7,0,0,6,11,5,0,3,11,0,6,20,11,15,14,0,3,6,37,0,5,0,11,8,0,0,8,14,3,0,12,0,11,10,14,13,24,5,5,23,0,32,0,32,8,0,6,33,44,9,5,0
2013-09-01,10,55,3,8,11,0,15,0,55,0,20,11,6,3,9,12,18,16,0,7,0,23,3,15,4,12,5,5,7,0,0,12,15,11,0,15,9,0,0,3,17,22,0,5,19,8,0,11,29,0,0,7,0,34,0,0,2,7,5,27,0,3,15,0,16,0,6,0,14,0,5,13,6,4,5,0,11,4,4,24,7,0,14,50,4,3,36,0,3,2,19,0,0,13,12,14,3,9,17,0,17,44,22,15,19,4,7,26,0,0,0,29,9,0,8,27,0,0,5,0
2013-10-01,15,42,2,5,9,6,10,6,46,6,18,8,9,4,0,14,18,19,0,5,0,13,0,15,9,15,5,9,4,0,0,17,7,16,3,14,7,0,0,9,5,26,0,6,14,6,0,9,25,0,0,6,16,38,9,5,2,3,0,25,3,3,12,0,13,0,3,0,7,0,0,6,7,6,4,6,14,4,7,11,5,14,14,49,7,9,33,0,8,2,38,0,0,0,9,14,0,9,11,0,5,10,16,9,22,8,12,31,0,16,0,23,11,0,5,14,0,9,3,12
2013-11-01,10,53,2,5,7,0,5,0,40,0,23,8,6,4,0,14,18,15,4,5,0,19,6,17,5,20,5,0,8,0,0,14,15,13,0,9,5,0,0,5,5,20,0,12,19,7,0,7,16,0,0,5,33,32,0,0,3,0,3,25,3,0,14,0,9,0,7,0,5,0,0,7,7,5,5,3,10,4,5,21,12,0,10,0,6,18,33,0,5,0,20,0,0,0,9,29,3,0,8,0,8,0,22,11,11,7,6,19,0,0,0,21,8,0,8,17,93,0,3,12
2013-12-01,32,54,4,10,10,0,9,0,39,0,18,10,13,7,10,9,24,18,4,7,0,29,3,18,14,10,5,0,16,0,0,12,28,14,2,12,5,0,0,3,8,20,0,14,24,9,6,12,13,92,0,3,12,21,0,5,4,4,5,30,3,0,23,0,14,0,0,0,6,0,0,11,9,8,3,3,6,7,5,12,12,16,9,0,5,9,36,0,5,0,14,9,13,0,8,15,6,10,14,10,6,0,28,12,13,8,17,20,0,11,0,28,6,0,6,22,0,9,3,0
2014-01-01,0,50,2,12,11,0,9,3,43,9,21,6,14,9,0,13,0,23,3,7,0,18,3,13,11,21,13,5,4,5,13,11,18,15,2,10,4,4,0,3,14,26,0,6,11,7,0,16,11,0,6,8,10,29,9,0,7,4,0,30,2,0,14,14,8,0,0,0,6,17,0,10,9,9,0,3,8,4,6,23,18,14,10,0,10,11,42,0,5,4,15,8,0,12,10,41,4,0,6,19,5,0,40,18,24,9,6,23,0,0,0,28,8,0,11,31,43,8,3,23
2014-02-01,14,47,2,8,5,0,15,0,44,7,21,14,6,4,0,14,9,31,4,7,0,10,0,19,7,8,5,0,11,5,0,16,15,13,0,10,5,4,0,0,5,18,0,12,14,7,0,12,21,0,0,9,11,26,10,10,2,7,5,31,0,0,10,0,8,0,0,0,4,0,0,0,13,8,3,3,8,4,6,25,17,15,16,0,3,13,41,0,3,2,13,9,0,0,7,15,3,0,22,10,6,22,26,20,20,8,5,23,13,11,0,33,13,0,5,32,0,9,0,0
2014-03-01,15,43,3,6,14,0,13,3,45,6,17,9,5,4,0,8,20,24,4,9,0,29,0,19,9,9,4,4,7,0,0,16,7,13,2,14,4,0,47,7,8,22,0,7,14,8,0,10,21,0,0,9,19,38,0,4,4,3,2,45,2,3,8,20,14,0,4,0,8,0,4,12,7,5,0,6,9,6,5,10,10,0,9,0,5,13,32,0,7,0,13,8,11,12,7,19,4,0,15,9,12,29,31,16,20,7,2,20,0,0,0,29,20,53,9,30,0,8,3,0
2014-04-01,10,38,2,5,13,0,17,0,33,7,15,6,8,3,9,9,13,23,3,3,0,18,0,16,6,7,5,7,5,0,0,11,7,12,0,15,0,4,0,0,9,19,0,6,10,3,0,10,10,0,0,3,43,47,0,0,2,6,2,27,0,9,6,14,19,0,3,0,3,0,0,20,12,6,0,0,7,4,6,9,8,14,6,0,4,11,33,0,6,0,23,8,0,0,7,0,3,0,12,0,6,0,25,11,17,6,3,24,13,11,0,30,16,58,8,44,44,0,4,12
2014-05-01,10,35,2,4,19,0,21,0,37,6,17,5,6,4,17,9,22,15,3,4,0,0,3,10,3,12,4,0,11,0,0,16,11,9,2,15,0,0,49,9,14,23,0,7,13,5,0,17,11,0,9,6,21,24,0,5,0,3,4,25,0,6,4,0,16,0,6,0,7,0,0,7,8,6,0,3,8,7,3,17,9,0,8,0,8,6,29,0,8,0,17,0,0,0,6,14,0,0,9,0,16,10,22,5,14,9,3,19,25,10,0,19,11,56,7,44,0,8,0,0
2014-06-01,39,46,3,4,15,0,28,6,37,0,21,12,0,3,17,21,17,15,3,5,0,31,0,12,3,19,0,0,7,0,0,12,7,14,7,15,4,3,0,6,9,19,0,12,20,7,5,11,12,0,6,5,10,32,0,7,4,5,5,27,2,0,8,0,23,0,0,0,4,0,4,16,15,10,2,5,8,9,4,15,9,14,10,0,7,6,28,0,8,0,19,0,12,0,6,18,0,18,13,0,11,10,18,9,20,4,6,14,12,10,0,34,7,0,15,32,43,0,3,0
2014-07-01,9,82,4,7,9,0,47,6,60,0,23,6,6,8,0,41,12,25,3,14,0,13,2,28,4,27,4,9,12,4,0,21,14,22,3,21,4,0,0,6,15,27,0,15,37,9,0,8,26,0,0,7,10,41,9,5,2,5,5,38,2,0,6,27,26,0,0,0,7,0,4,12,16,15,0,4,8,4,5,26,10,0,25,0,8,7,38,0,6,2,24,8,0,0,13,26,5,0,14,0,5,25,18,12,42,6,9,23,0,10,0,33,5,0,8,39,41,0,3,11
2014-08-01,18,42,2,4,14,6,21,3,51,6,16,8,7,4,8,23,16,16,3,8,0,20,5,25,5,6,4,0,5,4,12,23,13,15,2,16,4,0,0,4,8,16,0,7,23,5,5,7,25,0,0,5,9,32,0,0,2,3,2,32,2,0,8,13,17,0,3,0,7,15,0,9,13,6,4,6,9,3,5,21,5,0,10,0,3,8,21,0,4,2,18,7,11,0,10,12,2,8,6,0,5,0,15,10,25,8,9,17,0,9,0,32,5,50,8,31,78,0,3,0
2014-09-01,13,53,3,3,10,0,13,0,44,0,22,8,0,3,8,0,8,30,4,8,0,20,2,21,7,19,4,4,8,0,12,20,6,18,3,14,4,0,0,3,10,27,0,12,19,6,0,16,22,0,0,8,14,46,0,9,4,3,2,36,2,5,16,13,14,0,3,0,5,16,0,17,14,4,3,3,9,5,5,23,13,0,14,44,7,10,30,0,5,2,18,7,0,0,11,0,0,8,12,0,5,9,22,13,18,5,9,19,0,0,0,29,9,0,5,23,0,0,4,20
2014-10-01,13,50,2,5,6,5,14,3,41,22,22,11,5,4,8,7,8,17,3,5,0,0,0,16,5,15,11,0,3,0,0,18,12,23,6,14,4,3,0,3,14,19,0,13,21,8,0,19,16,0,0,4,9,30,0,8,3,5,4,32,2,2,9,18,9,0,5,0,5,0,0,17,10,6,0,3,9,3,4,13,6,0,13,0,7,11,34,0,7,2,45,0,11,0,10,11,2,8,11,8,5,9,26,16,22,9,6,25,0,9,0,28,7,0,6,25,36,0,5,10
2014-11-01,12,55,1,5,7,6,8,3,43,12,20,9,8,9,0,16,28,21,3,6,100,8,2,22,5,13,8,4,6,0,0,16,6,16,3,18,4,0,0,4,6,24,0,7,19,11,0,11,20,0,12,4,0,44,8,4,2,3,2,41,0,3,8,19,6,0,0,36,4,0,4,6,11,3,2,3,8,4,10,27,8,0,12,0,3,6,36,12,4,0,18,0,11,0,12,12,0,0,6,9,5,14,21,15,21,9,6,24,0,9,0,31,9,0,9,27,39,8,3,0
2014-12-01,15,50,4,6,8,0,9,3,36,0,13,7,0,3,0,8,12,15,3,5,0,12,2,17,8,11,4,8,5,0,0,14,13,13,2,10,0,0,45,8,15,26,0,8,21,8,0,9,19,0,6,6,10,17,0,4,3,3,3,35,2,3,6,13,36,0,0,0,3,0,4,6,7,10,0,3,20,3,8,15,7,13,10,0,5,7,50,0,7,0,10,0,0,23,12,13,0,0,10,9,5,0,15,17,13,12,5,18,0,9,0,19,7,0,3,26,40,8,3,0
2015-01-01,0,62,1,6,9,5,11,0,46,11,21,9,5,6,0,7,22,24,0,5,0,18,2,21,5,14,5,6,3,0,0,12,12,13,4,9,4,0,0,6,6,21,0,10,21,8,0,16,14,0,5,5,22,29,0,0,5,6,3,34,2,0,3,0,11,0,4,0,6,0,4,21,12,7,2,3,8,3,4,14,7,12,12,41,4,12,43,0,8,0,18,7,0,0,15,11,0,0,13,8,13,9,17,13,22,6,10,14,0,0,0,27,6,0,9,32,0,0,4,10
2015-02-01,26,46,2,4,8,0,11,8,41,0,24,8,5,5,8,7,11,14,3,5,0,11,0,11,6,13,6,4,6,0,0,16,9,19,2,16,0,0,0,5,6,17,0,7,16,8,0,12,18,0,8,10,18,31,0,4,4,4,4,35,2,2,3,12,7,0,5,34,7,15,4,17,12,11,4,4,8,4,4,19,13,0,13,0,4,3,40,0,8,0,19,7,0,11,11,12,0,8,13,0,12,18,24,12,21,11,5,27,0,0,0,27,13,0,6,31,0,7,3,0
2015-03-01,28,46,2,4,9,5,20,0,45,5,21,12,0,3,7,14,28,19,3,7,0,22,2,23,12,23,5,7,6,0,0,13,17,17,4,13,0,0,40,8,11,31,0,8,15,9,0,7,20,0,0,3,17,20,0,4,3,4,4,42,2,0,2,23,7,0,5,0,7,0,4,11,13,6,0,4,11,4,4,16,9,12,12,0,5,3,39,0,10,2,13,0,0,0,10,17,4,0,18,0,4,9,30,12,18,12,3,28,0,0,0,30,12,0,9,29,36,7,0,0
2015-04-01,13,38,3,4,11,0,14,0,43,5,23,11,8,4,7,15,7,16,3,5,0,15,0,18,7,14,4,4,5,0,0,16,6,18,4,16,4,3,42,8,10,32,0,14,13,13,0,11,9,0,0,5,27,28,8,4,2,12,2,32,0,0,10,30,10,0,5,0,3,14,0,8,7,4,0,7,10,4,2,7,7,12,11,0,2,5,34,0,8,2,11,7,0,0,8,12,0,0,9,8,5,26,19,13,14,8,13,20,0,9,63,27,14,0,5,38,37,7,0,19
2015-05-01,12,37,2,7,11,5,16,3,43,5,14,7,6,4,0,14,25,19,0,6,0,26,2,9,8,14,7,11,12,0,11,14,12,27,2,12,0,3,41,4,6,24,0,13,10,5,0,5,12,0,0,8,9,25,0,0,2,3,4,24,0,2,12,12,11,0,3,48,5,0,0,8,11,6,2,5,9,9,6,12,9,0,10,0,3,5,30,0,7,0,14,0,0,10,8,11,2,0,6,8,4,0,18,15,13,11,3,19,10,13,62,22,13,0,6,32,0,7,4,0
2015-06-01,11,49,3,5,8,10,34,2,50,5,19,9,9,3,0,9,7,19,5,9,0,17,2,18,4,15,0,5,5,0,10,10,14,18,3,20,3,0,0,5,12,15,0,11,30,8,0,10,18,0,5,5,16,25,0,0,4,3,3,28,2,2,5,0,27,0,0,30,6,0,3,5,14,7,0,5,11,9,4,21,14,11,14,0,8,7,31,0,3,0,12,6,9,0,10,11,0,0,15,7,6,0,28,9,20,5,7,15,0,0,0,26,11,43,4,32,0,7,0,9
2015-07-01,7,70,3,4,11,4,71,0,78,9,26,7,13,9,6,6,28,22,2,10,0,22,2,33,9,20,3,5,8,0,9,23,5,22,3,22,0,3,36,3,13,29,0,13,39,12,0,8,24,59,5,5,11,29,6,3,8,2,3,31,2,2,8,20,40,0,2,0,5,0,3,11,11,6,0,0,8,6,4,23,12,0,28,0,3,17,32,0,8,2,27,6,0,9,11,14,2,6,8,7,5,0,20,15,42,8,14,30,0,7,0,28,8,0,9,54,0,6,4,8
2015-08-01,7,55,3,6,11,9,39,2,58,0,20,7,6,5,6,19,6,21,4,9,83,39,12,21,4,16,7,8,4,0,10,18,16,22,3,23,0,3,0,6,12,27,0,9,18,16,0,11,24,0,0,6,23,24,0,4,3,4,2,41,2,2,20,10,20,0,2,0,5,0,3,9,13,8,6,7,12,7,4,22,12,0,13,0,2,10,31,0,5,0,17,0,13,0,9,15,0,7,11,14,4,0,12,12,21,2,5,24,9,8,0,38,7,0,5,28,0,6,3,8
2015-09-01,7,53,2,7,13,5,22,2,53,14,24,10,4,3,6,10,16,16,8,10,0,23,2,24,9,14,7,7,9,0,10,15,8,24,3,13,7,3,0,7,10,19,0,9,32,10,0,11,26,0,7,3,16,40,7,4,3,7,2,39,2,3,17,10,19,0,3,29,8,0,3,12,14,5,2,5,16,8,9,25,9,0,16,0,6,9,31,0,3,2,19,6,0,9,16,0,6,7,12,14,8,12,24,15,25,6,5,19,0,0,0,29,6,0,6,32,32,6,3,26
2015-10-01,7,52,3,6,14,0,11,3,53,18,17,5,4,4,0,13,16,14,5,6,82,13,6,19,5,12,3,0,3,3,10,14,10,18,4,18,3,0,36,10,7,26,42,12,17,9,4,8,100,0,5,5,15,40,0,0,3,2,4,28,2,2,13,10,15,0,0,29,5,0,0,19,8,4,4,5,15,5,3,20,8,0,13,0,3,24,35,0,7,2,37,6,9,18,12,10,0,0,8,0,8,11,23,14,26,6,8,27,0,0,0,27,11,0,4,20,32,6,3,0
2015-11-01,10,43,2,13,10,0,12,2,48,10,15,14,7,5,0,13,19,17,4,7,0,7,0,17,6,18,3,3,4,0,20,11,8,16,3,18,0,0,37,3,9,12,0,10,22,4,0,8,53,0,0,5,16,26,7,0,4,0,5,35,3,2,8,0,13,0,0,29,8,13,0,20,10,7,2,3,12,5,3,18,8,0,14,0,5,16,36,0,8,2,32,0,0,0,13,10,2,7,9,7,8,8,17,8,24,9,4,27,0,8,0,32,8,0,5,28,32,0,2,9
2015-12-01,0,45,2,5,11,0,8,0,47,5,16,10,7,5,7,20,20,17,4,5,0,24,2,21,4,22,5,4,6,0,10,15,8,16,6,16,3,0,0,2,9,26,0,15,16,7,0,14,27,0,5,6,24,10,0,4,5,5,6,33,0,2,17,16,19,0,2,0,4,13,3,10,10,8,3,2,10,6,4,26,13,22,12,38,4,16,44,0,7,3,18,6,0,0,11,0,3,0,16,7,10,8,26,8,19,8,3,22,0,12,58,30,5,0,7,32,0,20,2,0
2016-01-01,14,43,3,7,10,5,11,2,50,9,24,10,0,4,13,9,6,21,3,7,0,13,2,18,9,11,10,5,9,0,10,14,10,19,5,15,6,0,0,0,13,34,0,10,19,8,0,11,27,0,9,6,12,22,0,0,2,3,4,42,0,2,23,26,17,0,2,0,5,0,3,9,11,3,0,7,9,6,7,18,14,21,15,0,5,19,37,0,11,0,10,6,0,0,16,10,0,6,10,7,6,8,29,15,25,4,5,24,0,8,55,23,5,0,5,33,32,6,2,0
2016-02-01,7,51,3,3,14,5,12,2,56,24,21,6,36,4,0,11,36,30,4,36,0,23,3,26,9,18,0,7,5,0,0,22,8,20,4,17,0,3,37,14,12,28,0,9,14,7,0,6,27,0,5,4,16,29,0,4,7,3,2,45,0,2,8,0,10,0,4,0,4,0,3,15,15,7,6,7,7,8,4,11,14,11,14,0,4,12,34,10,4,2,15,0,0,0,13,10,2,7,10,7,7,8,21,16,21,7,6,26,10,23,0,33,9,0,4,26,0,6,2,9
2016-03-01,7,48,2,6,13,4,17,0,50,7,17,10,10,8,6,12,16,22,3,13,79,13,2,17,5,9,3,3,10,3,0,22,10,17,5,17,3,3,35,3,7,31,42,7,18,6,0,10,23,0,5,3,19,25,0,3,3,5,3,34,0,2,9,10,12,0,2,0,7,0,3,14,13,7,2,2,14,5,5,11,10,0,13,0,2,11,39,0,6,3,12,6,9,0,11,29,3,13,16,0,0,15,32,15,17,5,4,26,9,15,0,33,10,0,3,37,31,12,2,8
2016-04-01,7,39,2,5,5,7,17,0,50,5,19,10,7,3,0,7,16,23,3,6,0,23,0,17,6,9,3,5,5,0,0,14,5,13,2,15,3,0,38,4,14,22,0,9,17,8,0,11,14,0,5,7,8,27,0,4,4,5,5,40,2,2,8,21,12,0,4,30,5,0,5,5,8,10,0,3,8,6,2,27,8,0,8,0,5,16,36,0,5,0,18,0,0,10,10,0,0,7,10,7,6,8,24,11,16,8,0,27,0,8,0,27,7,0,8,36,0,7,2,9
2016-05-01,0,39,2,2,8,5,21,0,44,7,19,8,7,3,6,17,13,20,3,6,0,23,2,14,4,7,5,0,5,0,0,13,8,15,2,15,0,0,0,7,15,21,0,9,19,6,0,6,12,0,5,5,8,18,0,0,4,5,2,29,0,0,8,16,19,0,3,0,5,0,7,5,9,4,2,2,11,3,4,21,0,0,9,0,5,10,26,9,7,0,15,0,0,0,9,10,2,7,5,7,6,15,17,10,12,7,5,22,0,8,0,20,14,0,3,35,31,0,0,8
2016-06-01,7,50,2,5,3,5,36,2,49,9,20,12,4,4,6,12,19,19,2,7,0,13,2,18,11,15,3,3,12,0,0,15,0,14,2,16,0,0,0,3,10,18,0,7,27,8,0,4,21,0,9,4,0,25,0,3,4,6,3,24,2,2,12,10,17,0,2,0,6,0,0,9,4,6,2,2,11,3,7,20,4,10,14,0,4,8,27,0,4,0,13,0,0,9,8,15,2,0,10,10,4,23,24,12,16,2,7,22,0,7,54,24,4,0,4,30,0,0,5,0
2016-07-01,14,74,5,6,7,5,64,4,69,9,29,13,4,2,6,17,19,28,2,10,0,32,0,35,8,7,6,3,12,0,0,26,15,24,5,30,0,0,0,2,7,29,0,9,42,7,8,11,32,0,0,5,8,37,0,0,2,2,4,41,3,3,10,10,25,0,2,0,8,0,3,21,15,7,0,2,14,3,5,26,12,0,26,0,6,15,34,9,15,0,19,0,0,9,12,13,2,6,11,11,4,23,22,8,45,5,10,21,0,15,0,39,3,0,7,49,47,12,3,17
2016-08-01,17,51,2,7,13,9,27,3,54,14,24,6,4,4,0,9,10,18,10,6,0,7,0,18,8,16,3,0,3,0,0,26,11,22,3,17,5,0,0,2,10,30,0,11,25,5,0,14,28,0,0,9,0,30,0,4,4,5,2,35,0,2,16,0,20,0,2,0,6,0,3,14,12,7,2,3,10,6,6,18,12,0,13,0,5,15,25,0,15,2,15,6,0,0,9,10,2,7,7,0,4,8,22,17,19,5,8,21,0,8,0,25,9,0,3,32,64,6,2,17
2016-09-01,15,63,2,8,7,10,16,3,55,0,28,6,6,4,0,7,10,14,8,9,0,7,2,28,7,20,7,0,5,0,0,21,5,20,5,22,3,3,0,2,21,32,0,5,26,10,4,18,35,0,5,7,0,52,0,0,4,3,2,52,0,2,23,11,26,0,2,0,6,13,3,13,18,7,2,4,15,7,7,28,6,0,22,0,4,13,33,0,9,2,20,0,9,10,11,16,2,14,13,0,5,8,18,14,21,5,6,23,0,8,0,39,7,44,6,28,0,6,2,0
2016-10-01,7,64,3,4,9,5,9,2,58,5,27,5,9,3,0,6,13,26,4,6,0,0,5,24,7,19,10,3,11,0,0,15,11,17,3,17,3,0,0,2,24,16,0,9,19,9,0,10,33,0,0,5,0,20,0,4,2,0,5,37,4,2,14,47,12,0,3,0,9,0,0,7,8,4,2,0,15,6,4,21,13,0,19,0,4,20,29,0,3,0,67,6,9,9,13,10,5,7,9,0,6,16,27,18,19,6,8,23,0,0,0,34,9,42,5,29,0,6,2,0
2016-11-01,10,55,1,6,14,5,9,2,57,10,24,5,9,3,0,6,10,19,4,5,85,10,2,19,6,16,5,5,7,0,0,17,8,18,5,11,3,3,75,2,12,25,0,9,24,13,0,10,30,0,5,7,8,12,0,4,4,3,5,35,2,3,8,32,10,0,0,0,9,0,0,15,13,8,2,3,11,6,5,19,10,11,16,0,4,21,38,0,6,0,28,0,9,9,13,16,4,7,13,7,4,12,34,19,23,6,9,24,0,8,0,25,7,0,4,24,33,6,2,17
2016-12-01,7,49,2,6,12,5,10,2,46,10,26,6,7,3,0,6,13,19,3,7,0,17,2,15,6,5,0,7,5,0,0,13,19,13,3,16,3,3,0,5,7,21,0,5,24,10,0,13,18,0,10,5,24,33,0,0,4,5,2,36,2,2,20,16,27,0,2,0,4,13,0,10,11,7,0,2,13,8,6,18,4,11,13,0,5,16,42,0,5,0,19,0,0,10,10,0,2,0,10,11,4,8,18,16,12,6,3,19,0,16,0,26,8,0,8,25,0,7,2,0
2017-01-01,14,49,1,6,14,4,10,3,52,4,25,11,4,2,6,21,12,25,3,7,0,12,3,17,10,17,6,0,11,0,0,14,8,16,5,16,5,5,0,5,5,30,0,14,21,7,0,6,18,0,7,3,11,34,6,0,4,5,7,47,3,2,22,30,12,0,4,0,8,0,3,11,13,8,2,4,7,4,3,26,9,0,10,0,5,15,36,0,5,0,14,0,9,9,19,19,2,6,17,7,15,22,36,15,19,8,5,27,0,0,0,29,13,0,8,26,0,0,2,8
2017-02-01,22,50,2,10,7,0,13,2,51,14,29,16,13,6,13,9,10,30,5,9,0,7,8,25,11,23,3,3,8,4,0,20,8,19,6,15,4,0,0,5,7,30,45,6,14,10,0,5,24,0,5,8,0,41,0,0,3,3,7,57,2,2,18,11,14,0,5,0,5,0,0,7,14,6,0,6,12,7,6,27,14,11,15,0,6,12,32,0,6,0,21,6,9,9,19,10,3,7,13,22,4,12,23,19,24,7,5,27,0,0,0,32,11,0,8,27,0,6,2,9
2017-03-01,13,56,4,7,12,0,14,2,58,8,23,17,9,2,0,6,23,24,7,8,0,23,2,16,14,25,5,3,6,0,9,18,17,19,7,20,3,2,0,2,9,25,0,8,18,12,0,10,27,0,4,4,14,31,0,0,9,4,0,56,3,4,17,19,19,0,2,0,6,11,0,11,9,5,0,4,18,4,5,27,12,0,16,0,6,11,31,0,5,0,24,0,0,8,14,9,2,0,8,0,7,17,34,18,23,7,9,32,0,14,0,31,19,0,0,35,29,11,3,8
2017-04-01,15,43,1,6,13,5,23,0,51,7,25,14,7,3,0,13,13,24,5,7,0,20,0,19,7,21,3,3,8,0,0,12,0,21,3,13,3,3,36,5,7,22,0,5,17,7,0,9,16,0,5,5,8,47,0,3,3,0,4,48,2,2,10,0,15,0,2,0,6,0,0,7,8,3,2,2,34,4,5,16,13,0,11,36,4,15,31,0,5,0,26,12,0,10,10,20,2,0,13,7,7,8,28,12,17,6,8,38,0,0,54,27,14,0,5,41,65,6,2,17
2017-05-01,14,41,3,4,13,9,29,2,46,5,22,11,4,6,0,11,19,30,2,7,0,29,0,18,8,12,3,8,8,0,15,16,5,14,4,16,3,0,36,2,7,23,0,9,16,9,0,7,14,0,9,9,0,36,0,0,5,2,2,44,3,2,12,16,17,0,2,0,8,13,0,7,9,10,0,2,34,5,6,17,12,10,11,35,4,16,35,9,11,0,9,6,0,27,9,15,2,10,17,0,4,8,25,13,18,6,13,35,0,8,0,24,10,0,4,34,0,0,3,0
2017-06-01,11,45,4,5,8,5,52,2,47,5,22,10,11,4,7,10,20,31,3,6,0,13,4,22,7,4,3,7,5,0,10,14,8,17,4,15,3,0,0,2,7,23,0,8,25,7,0,10,21,0,0,6,8,27,0,4,8,3,3,29,2,2,7,11,30,0,4,30,6,0,3,15,16,5,2,2,29,0,4,13,8,0,14,37,5,6,38,19,5,2,17,0,9,0,10,0,2,7,13,0,4,23,22,14,19,6,3,28,19,0,0,28,5,0,7,31,33,13,2,9
2017-07-01,14,68,2,6,13,13,81,2,70,11,35,16,6,4,6,12,15,32,4,10,0,12,2,43,9,12,5,8,13,0,0,20,10,30,5,33,3,3,35,8,13,25,0,16,48,18,0,13,33,0,5,5,7,50,0,3,3,4,4,55,0,2,19,20,42,0,2,0,6,0,0,21,19,5,0,4,28,7,5,26,10,10,33,0,4,21,41,9,7,2,23,6,9,0,13,10,0,6,9,7,4,7,26,19,41,5,6,31,0,0,53,48,10,40,7,66,0,6,2,8
2017-08-01,11,50,3,5,8,4,57,3,52,11,29,13,6,5,0,12,30,25,3,10,0,18,2,27,7,17,5,3,5,0,0,23,13,27,3,17,5,0,0,5,13,22,0,10,21,6,4,21,26,0,4,4,0,30,0,0,4,0,7,45,0,3,46,10,27,0,4,0,7,12,0,14,13,6,0,4,20,5,7,19,5,10,16,34,6,8,36,9,4,0,15,0,0,0,9,10,4,6,12,0,6,7,30,11,18,7,7,26,0,0,0,33,12,0,6,29,0,6,2,0
2017-09-01,11,54,5,6,10,5,25,2,59,12,28,13,9,2,6,16,41,30,4,13,0,13,2,20,14,23,6,8,8,0,10,19,10,24,6,19,3,5,0,9,10,30,0,9,24,9,4,12,32,0,9,16,8,30,0,0,4,0,2,55,2,3,26,36,26,0,3,0,10,12,3,26,12,4,2,5,22,5,3,33,11,0,16,0,5,14,35,0,9,0,16,0,9,9,15,0,3,0,14,14,5,11,39,21,23,8,13,29,0,8,0,31,11,0,7,25,31,6,3,8
2017-10-01,9,48,2,6,10,4,10,0,55,13,29,9,7,5,12,14,18,25,3,11,0,12,2,22,12,18,7,8,11,0,0,25,5,23,1,16,12,0,0,6,11,29,41,10,23,10,0,11,31,0,7,2,7,21,0,0,2,2,3,56,0,4,12,25,25,0,0,0,7,12,6,9,20,4,2,4,19,3,8,19,10,10,18,0,5,22,34,0,7,1,74,6,0,18,18,0,2,6,17,7,9,15,25,20,22,5,8,32,9,0,0,32,13,0,3,25,0,0,2,8
2017-11-01,28,52,3,6,5,4,12,0,55,14,28,10,8,4,0,10,15,34,2,7,0,6,0,20,11,17,5,5,4,0,9,19,20,17,3,14,3,3,69,0,10,35,41,8,25,14,0,13,22,0,4,8,7,15,0,0,2,6,4,42,2,2,28,30,15,0,0,27,5,12,3,14,12,5,2,5,17,3,5,27,13,15,15,0,8,8,33,0,6,1,32,6,9,0,11,0,2,0,15,7,4,0,34,23,21,9,4,31,9,11,0,25,9,0,4,31,0,6,2,0
2017-12-01,18,49,2,5,10,6,12,0,44,5,24,16,4,4,0,16,6,16,6,8,0,13,4,23,12,12,5,14,8,0,10,14,10,18,2,13,4,0,0,0,3,29,0,14,20,12,4,7,19,0,5,8,0,32,0,0,5,5,3,44,2,2,33,16,25,0,7,0,6,12,0,17,15,7,2,5,15,7,6,24,9,21,11,0,8,10,33,0,6,0,17,12,0,0,12,10,2,7,13,7,8,11,19,16,13,8,9,26,0,8,0,27,3,0,7,28,31,6,2,0
