date,Alfalfa Sprouts,Apple,Apricot,Artichoke,Asian Pear,Asparagus,Atemoya,Avocado,Bamboo Shoots,Banana,Bean Sprouts,Beans,Beets,Belgian Endive,Bell Peppers,Bitter Melon,Blackberries,Blueberries,Bok Choy,Boniato,Boysenberries,Broccoflower,Broccoli,Brussels Sprouts,Cabbage,Cactus Pear,Cantaloupe,Carambola,Carrots,Casaba Melon,Cauliflower,Celery,Chayote,Cherimoya,Cherries,Coconuts,Collard Greens,Corn,Cranberries,Cucumber,Dates,Dried Plums,Eggplant,Endive,Escarole,Feijoa,Fennel,Figs,Garlic,Gooseberries,Grapefruit,Grapes,Green Beans,Green Onions,Greens,Guava,Hominy,Honeydew Melon,Horned Melon,Iceberg Lettuce,Jerusalem Artichoke,Jicama,Kale,Kiwifruit,Kohlrabi,Kumquat,Leeks,Lemons,Lettuce,Lima Beans,Limes,Longan,Loquat,Lychee,Malanga,Mandarin Oranges,Mangos,Mulberries,Mushrooms,Napa,Nectarines,Okra,Onion,Oranges,Papayas,Parsnip,Passion Fruit,Peaches,Pears,Peas,Peppers,Persimmons,Pineapple,Plantains,Plums,Pomegranate,Potatoes,Prickly Pear,Prunes,Pummelo,Pumpkin,Quince,Radicchio,Radishes,Raisins,Raspberries,Red Cabbage,Rhubarb,Romaine Lettuce,Rutabaga,Shallots,Snow Peas,Spinach,Sprouts,Squash,Strawberries,String Beans,Sweet Potato,Tangelo,Tangerines,Tomatillo,Tomato,Turnip,Ugli Fruit,Water Chestnuts,Watercress,Watermelon,Yams,Yellow Squash,Cassava,Zucchini Squash
2012-12-01,9,37,29,76,23,37,0,42,12,66,29,58,40,30,14,24,26,11,51,0,27,0,57,68,45,16,30,22,57,0,31,57,20,38,10,20,31,17,89,23,41,25,40,70,10,24,80,44,71,6,48,25,64,37,24,40,13,0,10,11,38,27,40,0,25,37,53,55,6,28,29,16,8,22,19,71,6,13,71,8,0,12,69,80,11,43,21,9,49,53,42,24,39,0,13,93,67,19,34,22,4,24,29,7,57,18,46,4,2,50,64,17,86,54,32,18,23,62,13,29,16,30,61,15,43,29,13,66,11,27,20
2013-01-01,34,30,14,32,42,27,0,62,10,69,44,73,39,35,32,12,14,20,79,0,0,0,61,21,59,14,41,23,54,0,32,68,27,26,11,12,80,19,41,27,31,15,56,68,26,11,74,26,63,11,75,24,53,11,55,46,12,16,0,10,59,27,69,17,19,44,45,99,8,56,21,62,25,27,17,32,20,17,76,11,8,19,64,86,11,44,21,8,57,58,49,17,49,38,11,48,47,23,38,16,3,13,20,22,51,20,47,5,2,37,33,25,67,30,33,22,33,38,42,26,14,40,34,9,23,43,15,31,18,24,11
2013-02-01,18,30,20,39,40,40,0,68,23,74,63,62,36,25,55,24,33,18,81,0,0,0,53,18,50,16,29,8,44,24,30,74,16,37,10,26,31,20,33,23,44,16,50,69,14,16,85,28,59,6,81,26,40,24,43,47,13,11,10,11,38,37,58,18,25,50,49,57,8,31,39,80,18,31,0,12,39,12,72,16,4,49,44,74,12,25,21,10,44,60,55,19,46,0,14,20,46,0,40,14,2,5,31,7,56,18,48,11,2,30,53,36,64,25,24,26,27,42,37,39,24,36,31,39,19,42,17,29,13,13,12
2013-03-01,51,34,22,41,15,81,0,67,0,75,58,63,35,30,41,18,36,22,77,0,23,61,62,22,49,0,45,19,50,0,41,56,24,25,8,11,37,21,25,32,52,15,47,81,24,16,78,27,60,6,96,44,45,18,44,72,12,26,9,16,55,37,74,11,24,41,51,88,10,45,41,24,10,39,0,21,25,23,80,7,10,30,50,77,11,54,30,10,54,59,58,14,59,13,15,17,58,23,24,7,3,15,37,10,67,18,43,7,2,37,59,46,73,29,23,28,8,50,34,15,14,43,31,31,29,42,20,35,8,12,9
2013-04-01,34,30,23,36,26,82,25,70,10,75,60,60,31,19,43,31,31,17,73,0,0,0,52,17,44,0,57,20,34,0,35,55,27,51,8,12,51,29,28,40,43,29,47,59,5,25,69,33,56,6,58,49,33,44,63,64,12,0,9,19,20,38,69,11,18,35,48,60,9,31,24,44,26,42,17,25,15,0,67,19,8,19,62,58,15,26,22,10,27,56,50,7,62,0,13,13,45,0,29,12,3,10,40,30,65,16,38,13,3,24,46,38,67,27,17,36,16,39,34,21,29,43,23,18,46,38,25,24,12,20,18
2013-05-01,17,31,38,42,27,81,76,70,11,82,48,57,30,31,48,35,24,25,59,0,0,0,47,10,46,15,48,16,33,0,29,61,15,57,15,12,29,35,19,40,63,15,56,53,13,26,72,25,51,8,76,47,38,19,51,72,0,21,13,16,53,39,65,0,22,39,73,73,10,26,31,54,47,42,35,19,42,12,72,17,8,27,47,56,7,23,21,12,42,56,57,12,72,26,9,10,45,12,27,5,2,11,29,24,44,28,54,51,2,13,45,39,69,19,14,46,0,35,11,26,15,63,20,18,28,39,41,22,17,24,17
2013-06-01,27,29,39,37,27,84,0,88,0,82,39,60,32,18,51,19,25,31,73,0,0,0,47,10,49,0,39,20,32,24,28,48,18,18,32,0,30,50,29,58,39,16,51,58,11,17,69,37,55,18,60,52,48,42,76,65,12,44,9,18,43,54,72,12,43,40,32,72,14,29,28,19,18,62,0,20,43,20,69,11,23,28,60,45,8,25,22,26,37,64,58,15,61,13,18,11,43,12,31,5,2,9,30,61,52,42,25,85,3,18,30,62,74,15,13,76,22,34,12,22,15,71,23,23,12,32,56,17,15,12,14
2013-07-01,35,26,79,29,11,43,26,84,11,85,35,67,49,28,33,16,41,64,60,0,0,0,48,13,50,15,49,28,42,23,29,54,15,44,59,0,49,57,29,67,25,25,52,61,22,22,73,43,47,13,45,54,48,30,88,40,12,32,9,16,21,41,86,11,68,28,25,54,12,32,66,40,22,83,0,17,29,47,67,38,28,39,63,39,23,25,20,31,33,76,55,19,52,13,32,13,38,12,49,5,3,9,38,50,57,63,36,66,3,15,43,75,70,13,14,67,30,32,12,21,22,75,20,18,24,37,82,20,17,12,36
2013-08-01,26,43,81,29,21,32,25,60,0,76,46,81,67,23,49,28,74,63,46,0,0,0,47,8,58,29,69,20,38,0,33,49,17,26,35,12,33,67,31,81,28,15,78,43,14,25,73,77,57,11,37,55,77,15,71,47,0,32,12,16,16,29,86,0,69,42,44,70,10,26,21,60,33,56,0,19,13,12,62,15,28,34,73,45,15,20,24,72,38,61,54,11,49,32,58,10,40,12,54,0,3,13,29,27,64,40,57,38,3,15,29,43,60,13,20,28,54,28,17,26,51,84,25,0,12,36,76,16,50,12,83
2013-09-01,42,83,20,27,41,32,25,64,0,72,42,75,86,29,53,37,13,27,37,0,24,30,56,18,59,14,45,15,50,22,45,56,19,21,13,12,47,55,34,54,53,20,80,42,8,32,75,36,63,6,32,93,54,33,50,46,12,26,9,22,27,30,78,0,43,35,69,63,8,31,21,41,14,32,17,22,20,23,70,25,12,22,61,41,7,37,17,42,78,48,70,7,38,0,68,15,49,0,59,7,10,29,40,23,73,18,64,29,2,27,35,36,55,19,55,19,33,40,15,15,22,82,32,9,12,16,34,22,65,12,72
2013-10-01,20,95,23,41,63,50,0,44,10,76,46,64,78,54,34,22,12,10,60,0,0,0,69,64,69,0,27,18,77,0,49,70,27,20,8,11,53,52,72,29,67,14,57,38,15,15,71,30,84,5,43,58,62,52,61,55,11,15,16,8,84,21,73,10,35,49,84,44,6,37,33,28,9,38,0,30,19,21,88,16,5,25,63,52,9,64,18,15,69,50,60,18,58,18,17,49,72,22,36,5,77,94,35,19,67,22,60,16,3,71,70,27,66,55,92,11,19,89,14,24,27,49,72,8,15,22,17,92,42,28,31
2013-11-01,24,42,16,40,49,40,0,45,0,84,51,59,48,36,19,18,13,12,54,16,0,0,52,27,55,14,19,14,47,0,28,57,9,65,10,11,18,15,40,23,24,21,53,60,12,17,64,29,59,16,29,36,45,17,41,41,11,25,19,9,56,26,71,10,24,33,85,58,7,36,30,25,10,38,17,52,12,11,81,14,6,46,53,78,14,49,19,4,57,52,45,30,45,0,8,67,50,16,31,5,15,38,30,19,70,20,42,4,2,42,54,31,60,31,51,15,20,41,29,25,14,34,31,0,16,20,18,29,12,17,25
2013-12-01,17,42,18,79,93,38,0,44,0,75,42,63,44,34,27,18,14,13,43,0,0,30,64,86,63,14,18,15,65,0,43,52,51,25,15,23,47,21,92,23,68,29,41,72,13,14,91,38,82,6,82,30,66,47,38,40,12,10,20,7,68,20,60,22,18,60,55,55,7,46,32,12,10,21,34,71,13,22,71,18,4,15,70,100,7,68,18,4,73,44,43,31,47,0,14,100,71,29,31,17,4,19,40,30,62,15,61,8,1,59,81,30,82,68,37,13,41,62,11,72,0,38,60,9,73,21,14,72,12,16,13
2014-01-01,35,32,24,34,52,35,0,70,0,83,45,75,45,28,34,31,22,21,81,16,0,28,72,35,89,13,53,11,65,0,51,78,29,27,13,11,43,23,42,31,34,20,57,72,19,20,78,31,69,5,84,49,55,17,52,50,22,38,16,17,38,27,91,0,29,51,67,66,9,41,41,8,15,36,0,33,9,21,75,17,0,31,69,89,7,64,21,12,46,65,65,13,53,24,6,38,56,11,49,33,4,10,50,18,64,15,59,5,3,46,44,55,78,37,38,20,38,54,38,33,26,40,51,53,35,17,18,32,19,22,20
2014-02-01,39,31,24,39,26,92,0,68,11,82,56,62,42,16,49,31,24,23,73,0,0,0,59,31,50,15,43,12,53,0,47,73,27,22,10,12,33,20,21,31,34,15,59,68,9,0,73,36,68,6,66,32,38,11,34,65,0,11,9,16,52,30,79,0,23,34,64,53,10,37,55,21,7,30,0,19,26,35,78,26,4,38,68,62,7,53,26,10,36,62,58,7,62,26,12,26,49,18,47,16,3,6,38,15,59,11,50,3,2,30,49,41,76,34,31,27,8,50,61,37,15,42,33,45,12,26,18,27,19,18,13
2014-03-01,42,34,15,40,19,91,23,76,19,92,66,72,39,21,52,33,38,20,63,0,22,0,71,25,63,13,49,12,51,0,50,86,22,39,10,11,64,25,30,41,36,27,53,74,16,13,68,27,66,0,65,49,47,20,57,58,11,9,16,11,50,53,84,10,24,40,57,87,10,51,59,21,23,33,0,29,30,20,83,24,5,34,58,63,13,41,38,7,42,71,67,7,68,0,11,18,55,21,49,6,3,11,18,21,72,20,42,9,3,33,54,43,72,34,26,32,30,40,37,19,26,43,28,48,26,34,21,24,17,0,17
2014-04-01,36,36,29,45,64,89,0,70,10,98,47,70,40,44,65,32,21,19,60,0,0,0,64,31,67,14,43,24,54,0,49,71,23,32,11,11,49,30,35,45,44,19,55,83,25,41,74,27,65,5,65,44,53,17,55,70,11,20,8,15,54,47,89,11,14,42,59,73,10,40,41,8,21,28,0,14,27,29,87,25,4,39,56,55,12,28,27,13,39,67,54,7,66,12,11,12,63,11,41,5,3,22,41,30,72,22,44,20,2,28,40,27,78,34,24,37,12,56,32,10,0,45,33,25,15,45,31,33,10,11,18
2014-05-01,42,34,33,39,93,77,25,83,10,96,46,61,35,31,39,34,24,21,49,0,0,0,61,18,59,0,62,15,42,45,32,64,19,55,11,12,47,44,31,59,43,15,54,70,13,43,91,23,56,11,67,51,33,33,61,63,12,16,20,16,55,41,84,0,31,41,68,66,12,42,45,12,53,37,0,19,41,26,86,19,12,34,59,44,7,43,20,12,46,62,64,7,63,13,19,14,49,11,32,0,3,13,37,52,65,32,47,53,4,23,42,54,80,23,18,43,12,41,17,10,0,64,23,31,17,38,51,18,18,24,18
2014-06-01,19,30,41,35,23,100,28,82,12,87,55,55,38,45,34,17,41,34,64,0,0,0,47,18,59,16,38,19,35,0,36,58,14,43,30,0,24,51,27,65,35,33,59,53,10,12,84,29,53,6,60,53,37,16,72,59,40,23,16,14,66,30,86,0,34,44,35,62,15,28,27,17,32,48,0,21,26,30,72,19,22,34,70,37,8,26,22,25,30,64,55,8,53,14,25,16,45,26,41,5,3,12,42,71,52,39,39,100,3,15,42,54,81,22,15,79,46,36,0,12,16,75,23,15,26,69,72,17,16,18,12
2014-07-01,47,28,76,32,34,46,69,76,0,84,54,73,55,38,55,31,49,79,67,0,26,0,51,9,57,32,65,23,42,0,35,62,30,42,94,0,62,69,41,77,41,16,63,61,15,12,83,37,57,33,57,53,51,12,97,44,0,17,10,23,46,46,100,0,100,54,32,58,17,50,35,13,16,64,0,21,20,38,73,27,39,19,71,32,8,30,23,40,36,81,56,8,61,0,39,12,45,13,37,5,3,14,54,90,50,74,36,55,4,14,56,76,74,16,16,69,27,34,13,11,16,79,26,10,13,55,95,18,34,13,53
2014-08-01,14,41,70,35,29,40,0,68,12,77,44,89,80,51,50,21,60,65,43,0,27,0,56,9,61,32,64,28,41,25,53,48,22,19,38,13,37,85,48,96,42,22,76,56,18,12,71,100,58,25,49,68,92,49,69,46,0,23,10,14,35,30,94,12,83,36,36,43,12,44,50,30,16,49,0,17,37,13,59,24,34,25,82,34,16,40,19,78,48,75,69,8,59,14,64,13,46,26,55,0,3,7,32,32,63,54,62,36,2,27,49,56,60,15,23,29,65,27,25,12,49,92,29,10,26,40,84,13,66,20,87
2014-09-01,22,87,36,31,54,34,0,60,22,79,39,77,91,28,64,14,30,24,53,0,0,47,60,18,67,15,32,14,56,0,57,62,31,36,14,12,25,60,41,62,75,23,86,61,11,17,76,38,67,12,54,85,69,38,61,61,0,33,9,14,25,28,86,12,61,40,52,69,10,44,31,25,8,37,0,22,11,24,78,23,34,23,68,38,10,42,19,37,66,50,78,8,44,27,65,18,50,12,84,0,13,29,45,28,72,24,37,18,2,40,55,38,58,20,55,20,61,42,35,38,23,81,34,14,12,44,39,18,47,19,50
2014-10-01,8,92,25,40,21,46,0,51,0,87,31,66,89,42,37,37,20,16,55,0,0,30,68,71,88,14,40,27,78,0,58,74,34,17,9,12,37,50,86,29,65,15,60,59,24,32,71,29,86,11,55,60,60,29,46,40,12,10,9,18,72,25,84,0,39,46,88,63,9,36,30,9,14,36,0,23,8,17,91,14,7,19,78,48,19,71,16,6,63,50,66,18,52,13,24,44,80,23,39,5,74,66,26,30,77,15,79,11,2,78,70,27,57,68,100,16,16,84,34,26,29,45,100,13,29,17,21,87,53,12,24
2014-11-01,22,44,21,39,63,43,26,46,11,90,43,63,53,35,47,31,27,16,74,17,0,0,62,32,72,15,31,21,58,23,51,58,20,35,10,12,58,19,41,26,41,25,54,49,14,16,70,30,65,6,41,41,43,34,53,42,12,27,9,16,77,30,72,17,21,47,82,48,8,23,29,9,10,28,0,41,21,0,92,22,4,19,56,61,7,73,22,6,58,42,53,47,54,26,12,55,56,12,43,16,15,41,44,14,64,22,44,5,2,41,65,27,65,37,62,17,17,54,12,21,15,36,52,9,20,26,15,31,21,20,26
2014-12-01,9,42,25,82,65,46,26,42,11,82,41,69,42,28,24,33,18,12,43,0,0,0,64,78,70,0,30,18,65,0,43,66,10,26,13,12,34,21,88,29,42,15,49,84,18,26,76,35,83,12,55,33,72,42,25,41,12,0,9,13,75,10,60,0,18,59,65,74,8,35,29,21,7,33,0,50,16,0,88,20,6,27,75,96,8,82,21,5,66,44,45,33,57,13,12,92,77,18,22,8,5,33,30,17,73,19,100,9,2,62,100,40,88,69,39,19,17,71,12,27,15,36,76,18,56,37,17,60,15,12,8
2015-01-01,48,38,17,40,20,35,0,73,25,88,59,81,48,15,53,38,18,23,90,0,0,0,74,34,80,28,29,17,66,0,64,82,12,20,12,11,50,23,34,35,44,0,65,68,17,31,81,26,57,0,82,38,53,14,46,52,11,10,17,27,43,41,82,0,21,46,55,98,10,43,34,23,12,36,0,30,20,11,77,12,4,21,64,68,7,72,23,10,43,65,54,23,41,12,11,42,56,17,47,23,3,16,36,37,76,25,56,9,3,45,61,66,74,39,35,24,59,56,54,94,21,42,49,21,33,56,19,32,20,15,21
2015-02-01,45,33,23,37,54,61,0,63,11,93,57,69,42,24,45,20,25,26,91,18,0,0,64,27,78,15,53,26,48,0,56,78,15,13,11,12,45,24,29,36,88,16,56,58,24,23,84,30,66,9,76,38,50,31,44,63,12,11,18,9,47,28,69,0,22,50,41,75,10,41,22,25,10,39,0,36,11,12,92,23,4,28,63,82,12,59,25,8,24,72,57,15,60,27,13,22,53,20,35,27,3,7,51,23,67,24,40,8,3,35,58,59,66,29,28,32,48,45,52,66,15,42,41,28,20,27,19,25,24,38,12
2015-03-01,78,35,20,33,55,75,0,70,20,99,41,71,41,18,50,24,33,23,94,0,0,0,70,20,69,28,54,20,55,43,54,57,14,49,13,17,27,23,31,38,30,14,52,65,15,21,74,23,50,11,83,42,50,25,55,73,0,15,8,16,46,30,72,32,20,44,49,74,10,43,45,29,16,37,0,21,35,11,78,26,9,25,69,67,7,35,27,11,36,64,50,14,55,18,16,24,53,18,42,5,2,12,33,22,75,30,48,13,3,35,57,30,63,31,24,33,12,44,51,35,14,46,41,30,41,53,24,24,16,29,23
2015-04-01,62,35,22,38,66,70,0,78,20,97,56,68,41,22,52,24,29,20,69,0,0,29,63,20,60,14,54,13,57,0,52,73,21,29,9,0,50,30,26,46,45,34,55,63,7,21,87,23,66,0,60,55,52,18,56,53,0,30,8,19,54,46,71,0,19,42,59,64,11,30,36,20,21,27,0,19,30,11,86,32,8,44,74,54,14,41,26,9,39,70,51,11,70,12,12,13,63,11,48,8,3,12,42,32,66,35,48,20,3,37,66,43,69,40,20,37,28,50,48,25,21,49,35,35,15,72,28,35,14,12,14
2015-05-01,38,34,34,40,26,94,37,77,26,86,37,65,32,28,44,30,45,30,66,0,0,30,58,19,58,0,72,23,34,0,36,63,12,34,21,12,42,51,23,60,64,15,57,36,18,48,62,24,59,11,68,51,45,25,54,46,12,21,14,18,44,42,65,22,28,41,52,65,15,44,46,32,60,38,0,19,35,22,84,22,12,52,62,48,12,32,26,18,47,64,64,0,71,0,12,16,53,11,33,5,3,25,45,56,73,46,38,73,5,24,44,32,72,27,17,50,29,40,11,31,14,72,28,18,23,54,64,24,16,12,18
2015-06-01,25,30,39,30,46,88,100,75,0,94,41,63,35,27,43,31,33,39,85,0,0,0,55,20,51,15,74,25,36,0,43,46,19,25,55,0,38,47,30,70,46,15,55,50,16,21,72,33,59,11,53,53,40,26,79,51,12,47,17,15,31,51,73,11,52,25,45,80,16,36,39,32,31,67,0,19,20,15,71,17,22,67,61,36,7,18,26,23,43,66,53,7,71,0,21,17,48,12,52,0,3,6,68,75,58,48,76,97,3,16,20,48,73,21,14,84,33,33,34,26,14,76,30,9,12,35,80,14,16,12,11
2015-07-01,37,28,100,33,40,50,24,79,10,95,48,80,55,33,54,54,54,78,59,0,23,0,59,10,60,14,72,21,46,0,58,63,18,46,78,0,41,71,35,87,60,14,58,50,14,21,69,56,57,15,58,45,73,18,99,56,0,41,13,14,20,51,87,0,85,45,35,59,16,33,42,23,21,80,0,25,20,55,78,17,27,36,85,32,7,92,23,43,32,91,63,18,54,19,51,12,48,15,34,0,3,10,75,63,54,79,51,73,4,19,53,88,66,20,18,76,36,35,11,30,28,86,32,9,23,44,100,18,54,17,49
2015-08-01,24,50,58,31,30,31,36,75,20,92,51,100,80,15,52,42,44,55,45,0,0,0,57,10,60,0,90,15,44,0,55,61,7,46,35,11,59,100,34,97,33,21,91,39,12,21,73,49,56,16,44,69,100,42,87,66,11,20,25,22,25,33,83,22,72,37,46,51,14,35,38,23,9,45,0,16,30,11,70,14,42,25,98,43,7,56,24,96,63,75,69,7,54,13,79,13,50,11,50,5,4,21,36,34,54,45,60,41,3,22,57,32,60,16,29,25,76,35,11,15,14,100,33,13,17,37,80,16,89,12,100
2015-09-01,28,79,19,33,29,31,0,59,0,92,42,74,92,18,66,32,28,25,52,0,0,0,66,19,70,41,48,16,54,21,63,53,21,40,14,11,35,55,36,58,58,14,81,32,10,15,76,36,64,8,52,79,63,10,64,69,11,20,8,24,32,28,69,10,50,43,70,54,8,45,26,33,10,29,0,34,12,21,72,18,22,49,81,36,7,39,23,38,88,49,72,10,51,0,62,15,52,22,65,5,13,50,35,34,74,19,52,27,2,35,41,27,53,21,58,25,54,42,16,34,27,79,33,13,11,38,45,19,85,11,91
2015-10-01,57,100,25,44,37,36,0,44,0,91,38,75,88,20,62,19,11,17,59,0,21,27,73,69,82,26,34,20,80,0,63,81,17,38,17,21,50,57,76,30,53,13,69,38,11,14,76,33,81,5,39,59,64,46,61,53,11,19,10,14,80,19,66,0,40,45,70,42,8,32,28,26,13,44,0,36,9,10,84,23,3,43,86,57,13,77,18,12,71,59,61,17,52,0,21,40,79,15,50,4,83,79,59,33,85,20,75,20,3,85,55,24,63,75,100,20,29,80,10,37,0,49,82,24,21,29,24,68,40,0,49
2015-11-01,43,46,19,46,24,34,0,52,0,86,60,69,49,21,34,37,25,13,57,0,0,28,70,33,59,33,36,16,58,0,49,76,20,40,10,11,35,20,49,36,40,14,63,61,16,10,82,20,63,5,53,48,48,13,41,44,11,0,8,16,66,20,60,0,24,42,68,48,8,46,31,14,9,37,0,47,16,10,72,20,5,28,64,66,0,42,25,9,48,51,51,40,38,12,12,49,54,16,31,9,18,39,42,27,81,27,38,9,2,50,48,21,64,36,65,13,23,53,10,52,0,37,38,8,28,24,21,28,24,11,34
2015-12-01,28,41,33,90,30,37,0,53,0,86,31,71,49,29,29,35,18,11,48,0,23,0,73,96,76,14,34,15,74,0,40,65,7,45,16,15,36,24,100,31,68,28,57,87,17,15,77,34,78,11,64,35,73,67,37,59,11,10,17,20,66,19,51,11,27,72,55,58,10,24,45,28,14,35,0,45,20,11,87,14,8,22,80,85,9,63,24,7,50,49,50,51,59,0,13,81,84,22,31,7,4,20,47,27,80,20,73,9,4,68,91,20,98,67,42,14,35,69,29,64,0,37,80,26,56,32,19,55,25,17,14
2016-01-01,32,36,24,41,34,32,0,93,20,96,78,84,48,40,37,35,21,26,93,0,22,0,81,32,90,13,40,34,71,0,68,73,34,40,16,0,44,25,44,36,46,23,59,68,23,10,82,31,70,5,74,44,54,17,53,40,11,10,0,15,61,19,84,0,31,67,55,83,12,47,46,30,24,37,16,32,14,18,95,18,6,46,77,90,7,73,26,11,51,73,64,39,64,24,14,33,63,16,47,12,3,20,43,22,72,20,50,7,2,59,62,49,83,41,41,21,23,58,25,48,0,44,53,17,33,31,22,34,25,11,17
2016-02-01,25,35,22,49,46,65,0,89,10,100,53,76,44,23,56,30,19,28,81,0,0,0,80,27,70,28,60,24,55,0,72,81,19,29,13,19,42,25,29,37,49,15,56,74,13,16,88,30,62,8,95,40,54,32,55,58,12,10,0,30,56,31,65,11,21,48,41,73,13,44,40,14,25,33,0,25,48,11,76,29,4,26,79,87,14,48,26,13,30,68,53,19,63,13,9,19,56,11,36,17,3,6,31,31,66,25,57,4,4,39,50,26,74,32,31,22,24,54,22,61,14,44,49,9,42,37,22,26,16,12,31
2016-03-01,15,35,26,32,24,87,0,88,0,98,50,78,46,14,44,20,23,24,60,0,0,28,84,32,67,26,75,28,68,0,77,74,11,19,12,16,39,23,33,47,39,27,67,50,8,34,91,28,64,5,70,41,56,17,48,57,0,19,8,18,22,32,64,10,19,53,49,60,11,59,60,32,15,22,0,17,16,15,79,15,7,24,79,64,13,50,33,13,44,72,52,13,66,0,16,16,69,10,64,9,3,8,43,29,80,18,58,14,3,45,44,37,72,44,27,32,15,59,38,19,26,50,51,28,16,37,26,32,22,11,18
2016-04-01,51,35,31,37,44,62,47,91,20,98,49,79,38,11,60,37,22,21,62,0,0,28,71,18,62,0,85,20,54,0,65,68,23,20,12,11,35,33,23,53,52,28,50,54,5,20,72,25,54,5,69,53,55,10,45,70,0,29,12,26,71,32,62,10,17,36,52,77,14,63,42,25,41,28,0,26,22,32,89,20,9,56,75,83,14,37,28,13,48,75,55,0,58,12,18,18,53,11,39,5,3,14,46,34,74,28,60,20,4,26,39,31,65,27,20,34,27,42,37,48,14,56,36,8,11,47,36,18,11,17,16
2016-05-01,32,35,40,37,59,72,0,100,15,90,54,72,37,22,51,32,42,33,60,0,0,0,60,27,53,14,88,16,48,21,52,61,19,37,21,22,27,52,25,72,44,14,60,49,15,37,67,23,58,16,58,55,52,7,58,65,11,40,8,19,49,59,59,0,19,56,68,52,15,40,37,34,57,38,0,22,41,32,82,21,15,43,68,36,14,35,22,16,34,69,63,10,72,12,19,21,56,16,45,0,3,12,41,43,67,50,44,58,3,19,46,26,73,25,17,52,43,41,11,20,27,76,28,17,55,61,65,21,21,11,14
2016-06-01,25,29,41,38,31,91,25,84,10,85,51,60,34,19,60,36,49,48,58,0,0,30,57,12,55,28,53,13,40,0,43,52,7,21,40,11,37,55,42,66,58,0,56,60,5,32,69,30,55,9,45,45,45,36,82,53,12,20,17,23,34,40,68,0,48,40,39,75,17,50,40,35,32,56,0,15,45,22,73,14,22,37,76,38,11,34,18,27,21,71,71,7,72,13,21,16,48,11,34,5,2,8,53,93,60,60,46,98,5,16,26,38,80,20,14,81,16,37,11,25,0,78,27,9,17,46,93,19,14,12,14
2016-07-01,26,31,93,31,91,50,0,81,0,88,47,73,55,47,44,35,68,97,55,0,37,0,61,7,53,15,71,26,46,0,65,56,11,44,82,12,53,68,41,87,41,30,61,48,14,11,69,53,59,17,44,58,57,45,100,56,18,22,9,16,16,26,79,0,91,42,30,57,17,35,42,27,12,81,0,11,26,23,69,27,24,27,84,37,8,59,28,44,32,100,64,15,65,26,44,15,48,12,49,0,3,9,38,87,62,88,33,66,6,17,34,57,70,19,16,85,34,37,35,21,37,85,35,9,42,29,90,20,27,12,29
2016-08-01,53,53,61,33,16,28,26,71,0,82,44,92,74,16,69,38,59,59,40,0,25,31,62,7,49,23,82,20,48,0,56,55,13,18,30,24,29,76,36,93,45,23,87,41,5,11,64,62,53,12,53,76,94,15,81,51,0,22,0,20,36,30,67,0,66,35,35,100,11,26,49,34,10,43,18,11,13,12,70,15,45,43,86,42,15,28,25,90,60,68,66,10,65,13,100,12,48,32,55,0,4,9,36,29,56,32,36,42,3,26,34,42,60,16,25,34,86,33,29,21,30,92,25,9,12,32,84,22,100,0,54
2016-09-01,34,79,28,31,42,30,25,55,21,90,59,80,96,12,79,31,40,30,63,17,0,0,73,18,79,19,68,15,58,0,63,57,25,17,15,12,33,59,32,59,41,15,94,38,19,27,65,50,71,6,41,100,61,15,61,57,12,58,15,14,21,24,61,0,52,32,72,39,11,25,40,18,27,34,0,17,15,11,83,15,24,23,81,45,15,39,26,28,100,57,85,0,63,13,70,17,54,39,96,0,15,49,12,25,66,14,71,26,2,38,33,31,58,26,57,27,50,47,23,21,29,79,28,0,35,24,40,20,70,30,65
2016-10-01,32,98,23,43,15,37,0,46,0,88,45,76,90,22,56,35,21,20,49,0,0,0,81,88,86,14,45,27,91,0,80,68,21,45,11,11,31,55,90,34,71,14,64,46,23,14,79,42,84,8,36,62,64,24,51,70,22,25,8,20,49,28,58,10,44,44,100,42,9,19,28,22,21,27,16,28,12,11,75,12,9,43,71,57,7,98,20,21,61,59,69,41,67,24,15,40,84,55,44,5,96,83,46,28,68,21,70,15,2,89,86,26,69,85,100,22,27,100,11,39,27,49,98,13,33,34,21,77,41,0,39
2016-11-01,24,43,20,37,34,32,24,53,0,79,46,71,47,29,57,29,18,17,51,0,0,0,71,39,77,0,27,22,60,0,55,62,24,72,17,11,53,22,42,34,52,28,48,53,13,17,65,25,65,5,57,50,49,35,45,61,11,10,8,11,52,23,50,0,28,34,81,67,9,34,42,28,24,34,0,40,19,11,73,27,6,18,67,57,14,51,18,7,45,48,50,82,58,12,19,55,57,22,41,11,16,56,48,38,82,20,38,5,2,47,47,14,63,34,56,13,27,54,11,15,14,39,42,17,22,29,17,32,27,17,24
2016-12-01,28,40,23,100,24,34,0,50,15,78,72,81,43,27,29,12,21,22,58,0,23,0,83,79,72,0,35,22,84,0,54,65,11,24,19,11,31,24,77,32,70,14,48,62,20,15,82,38,91,11,49,37,83,35,58,61,0,10,8,17,42,16,51,0,21,66,68,65,10,37,32,14,18,20,0,86,14,11,79,17,6,35,100,85,7,68,27,8,62,58,50,48,68,12,15,86,89,11,49,11,4,12,67,22,75,28,71,10,2,68,81,29,96,82,40,14,50,79,14,39,0,40,71,0,55,38,17,66,12,0,9
